Solvent,Temperature (°C),Solubility (%)
cyclohexanol,110,11.11547851
cyclohexanol,105,7.99252105
cyclohexanol,100,5.76521696
cyclohexanol,95,4.15908148
cyclohexanol,90,2.99401165
cyclohexanol,85,2.14704217
cyclohexanol,80,1.53168576
cyclohexanol,75,1.08582401
cyclohexanol,70,0.76419428
cyclohexanol,65,0.53351773
cyclohexanol,60,0.36921348
cyclohexanol,55,0.25310293
cyclohexanol,50,0.17176319
cyclohexanol,45,0.11532048
cyclohexanol,40,0.07655225
cyclohexanol,35,0.05021264
cyclohexanol,30,0.03252314
cyclohexanol,25,0.02078765
"2,3-dihydropyran",160,99.99023141
"2,3-dihydropyran",155,99.98854447
"2,3-dihydropyran",150,99.98655244
"2,3-dihydropyran",145,99.98419810
"2,3-dihydropyran",140,96.11480717
"2,3-dihydropyran",135,82.29008670
"2,3-dihydropyran",130,68.17771714
"2,3-dihydropyran",125,54.53828980
"2,3-dihydropyran",120,42.26938077
"2,3-dihydropyran",115,32.00387367
"2,3-dihydropyran",110,23.88043540
"2,3-dihydropyran",105,17.66709284
"2,3-dihydropyran",100,12.99796284
"2,3-dihydropyran",95,9.51891804
"2,3-dihydropyran",90,6.93830766
"2,3-dihydropyran",85,5.03049008
"2,3-dihydropyran",80,3.62506413
"2,3-dihydropyran",75,2.59421192
"2,3-dihydropyran",70,1.84213245
"2,3-dihydropyran",65,1.29693252
"2,3-dihydropyran",60,0.90461674
"2,3-dihydropyran",55,0.62466188
"2,3-dihydropyran",50,0.42672659
"2,3-dihydropyran",45,0.28818707
"2,3-dihydropyran",40,0.19227190
"2,3-dihydropyran",35,0.12663874
"2,3-dihydropyran",30,0.08228350
"2,3-dihydropyran",25,0.05270232
dimethylformamide,160,99.96804677
dimethylformamide,155,99.99984902
dimethylformamide,150,99.99969080
dimethylformamide,145,99.99934177
dimethylformamide,140,96.36381988
dimethylformamide,135,74.95579073
dimethylformamide,130,37.04631432
dimethylformamide,125,23.32337531
dimethylformamide,120,16.20802521
dimethylformamide,115,11.66731485
dimethylformamide,110,8.52810600
dimethylformamide,105,6.27268960
dimethylformamide,100,4.61983624
dimethylformamide,95,3.39663629
dimethylformamide,90,2.48790947
dimethylformamide,85,1.81279981
dimethylformamide,80,1.31254910
dimethylformamide,75,0.94351577
dimethylformamide,70,0.67286981
dimethylformamide,65,0.47575334
dimethylformamide,60,0.33330950
dimethylformamide,55,0.23125404
dimethylformamide,50,0.15880888
dimethylformamide,45,0.10788813
dimethylformamide,40,0.07246906
dimethylformamide,35,0.04810296
dimethylformamide,30,0.03153422
dimethylformamide,25,0.02040432
dimethylsulfoxide,160,28.38692140
dimethylsulfoxide,155,26.11645193
dimethylsulfoxide,150,24.34474758
dimethylsulfoxide,145,22.87109505
dimethylsulfoxide,140,19.02462535
dimethylsulfoxide,135,12.97712560
dimethylsulfoxide,130,9.42862841
dimethylsulfoxide,125,7.01176242
dimethylsulfoxide,120,5.26587355
dimethylsulfoxide,115,3.96800176
dimethylsulfoxide,110,2.98910740
dimethylsulfoxide,105,2.24584529
dimethylsulfoxide,100,1.68040296
dimethylsulfoxide,95,1.25072615
dimethylsulfoxide,90,0.92526649
dimethylsulfoxide,85,0.67989975
dimethylsulfoxide,80,0.49597918
dimethylsulfoxide,75,0.35902190
dimethylsulfoxide,70,0.25777142
dimethylsulfoxide,65,0.18349854
dimethylsulfoxide,60,0.12946320
dimethylsulfoxide,55,0.09049141
dimethylsulfoxide,50,0.06263878
dimethylsulfoxide,45,0.04292154
dimethylsulfoxide,40,0.02910153
dimethylsulfoxide,35,0.01951494
dimethylsulfoxide,30,0.01293659
dimethylsulfoxide,25,0.00847325
diphenylether,160,99.94279676
diphenylether,155,99.92940787
diphenylether,150,99.91280543
diphenylether,145,99.89221082
diphenylether,140,92.13825494
diphenylether,135,65.02431488
diphenylether,130,42.35330390
diphenylether,125,27.53814128
diphenylether,120,18.53439494
diphenylether,115,12.85175817
diphenylether,110,9.08591697
diphenylether,105,6.49721680
diphenylether,100,4.67326231
diphenylether,95,3.36775321
diphenylether,90,2.42458179
diphenylether,85,1.74004461
diphenylether,80,1.24268286
diphenylether,75,0.88191000
diphenylether,70,0.62120726
diphenylether,65,0.43385903
diphenylether,60,0.30016513
diphenylether,55,0.20554353
diphenylether,50,0.13919813
diphenylether,45,0.09315705
diphenylether,40,0.06156343
diphenylether,35,0.04014448
diphenylether,30,0.02581014
diphenylether,25,0.01634826
dodecane,160,100.00000000
dodecane,155,100.00000000
dodecane,150,100.00000000
dodecane,145,100.00000000
dodecane,140,92.52845825
dodecane,135,71.03872357
dodecane,130,54.70585063
dodecane,125,42.15822960
dodecane,120,32.45598545
dodecane,115,24.92820104
dodecane,110,19.08099568
dodecane,105,14.54225715
dodecane,100,11.02667184
dodecane,95,8.31264839
dodecane,90,6.22652535
dodecane,85,4.63140882
dodecane,80,3.41905030
dodecane,75,2.50378108
dodecane,70,1.81787747
dodecane,65,1.30795006
dodecane,60,0.93208600
dodecane,55,0.65756016
dodecane,50,0.45898679
dodecane,45,0.31681991
dodecane,40,0.21613474
dodecane,35,0.14563866
dodecane,30,0.09687123
dodecane,25,0.06356077
ethanol,160,99.99742421
ethanol,155,99.99132758
ethanol,150,99.97344150
ethanol,145,99.99956401
ethanol,140,97.51797294
ethanol,135,79.18197267
ethanol,130,42.15306524
ethanol,125,25.54427879
ethanol,120,17.04178420
ethanol,115,11.80650732
ethanol,110,8.32504566
ethanol,105,5.91872387
ethanol,100,4.22044997
ethanol,95,3.00841767
ethanol,90,2.13885825
ethanol,85,1.51415653
ethanol,80,1.06599019
ethanol,75,0.74556795
ethanol,70,0.51760970
ethanol,65,0.35643271
ethanol,60,0.24328967
ethanol,55,0.16450226
ethanol,50,0.11011960
ethanol,45,0.07293705
ethanol,40,0.04777135
ethanol,35,0.03092154
ethanol,30,0.01976777
ethanol,25,0.01247303
ethylacetate,160,99.98159714
ethylacetate,155,99.97655892
ethylacetate,150,99.97012419
ethylacetate,145,99.96190854
ethylacetate,140,95.83451325
ethylacetate,135,79.35527938
ethylacetate,130,60.27931643
ethylacetate,125,42.54444418
ethylacetate,120,29.56206386
ethylacetate,115,20.81056718
ethylacetate,110,14.85425539
ethylacetate,105,10.69774202
ethylacetate,100,7.73798900
ethylacetate,95,5.60219512
ethylacetate,90,4.04909941
ethylacetate,85,2.91592230
ethylacetate,80,2.08899429
ethylacetate,75,1.48694772
ethylacetate,70,1.05049139
ethylacetate,65,0.73591737
ethylacetate,60,0.51079864
ethylacetate,55,0.35101670
ethylacetate,50,0.23864647
ethylacetate,45,0.16041097
ethylacetate,40,0.10652992
ethylacetate,35,0.06985111
ethylacetate,30,0.04518970
ethylacetate,25,0.02882444
glycol,160,5.40822817
glycol,155,4.98312066
glycol,150,4.59300146
glycol,145,4.23456056
glycol,140,3.60435598
glycol,135,2.54915114
glycol,130,1.82070148
glycol,125,1.30589146
glycol,120,0.93734410
glycol,115,0.67176239
glycol,110,0.47989712
glycol,105,0.34132688
glycol,100,0.24147757
glycol,95,0.16980165
glycol,90,0.11860335
glycol,85,0.08224540
glycol,80,0.05659547
glycol,75,0.03862956
glycol,70,0.02614256
glycol,65,0.01753447
glycol,60,0.01165143
glycol,55,0.00766706
glycol,50,0.00499407
glycol,45,0.00321854
glycol,40,0.00205132
glycol,35,0.00129227
glycol,30,0.00080422
glycol,25,0.00049413
n-heptane,160,100.00000000
n-heptane,155,100.00000000
n-heptane,150,100.00000000
n-heptane,145,100.00000000
n-heptane,140,95.46432398
n-heptane,135,80.64494261
n-heptane,130,67.22690488
n-heptane,125,55.31577833
n-heptane,120,44.94209930
n-heptane,115,36.06987956
n-heptane,110,28.61035513
n-heptane,105,22.43800656
n-heptane,100,17.40622683
n-heptane,95,13.36082069
n-heptane,90,10.15042576
n-heptane,85,7.63369954
n-heptane,80,5.68361078
n-heptane,75,4.18941493
n-heptane,70,3.05694661
n-heptane,65,2.20780164
n-heptane,60,1.57787039
n-heptane,55,1.11556383
n-heptane,50,0.77996567
n-heptane,45,0.53905829
n-heptane,40,0.36810579
n-heptane,35,0.24823374
n-heptane,30,0.16521607
n-heptane,25,0.10846173
hexane,160,100.00000000
hexane,155,100.00000000
hexane,150,100.00000000
hexane,145,100.00000000
hexane,140,96.07722650
hexane,135,82.93847114
hexane,130,70.58100164
hexane,125,59.20407486
hexane,120,48.95180591
hexane,115,39.90598073
hexane,110,32.08633803
hexane,105,25.45760247
hexane,100,19.94122302
hexane,95,15.42920359
hexane,90,11.79762466
hexane,85,8.91816118
hexane,80,6.66678668
hexane,75,4.92952583
hexane,70,3.60564479
hexane,65,2.60884271
hexane,60,1.86705212
hexane,55,1.32137615
hexane,50,0.92457131
hexane,45,0.63936404
hexane,40,0.43678698
hexane,35,0.29464331
hexane,30,0.19615254
hexane,25,0.12879558
isopropylamine,160,99.99967372
isopropylamine,155,99.99955744
isopropylamine,150,99.99939508
isopropylamine,145,99.99916720
isopropylamine,140,97.19343234
isopropylamine,135,85.93382101
isopropylamine,130,72.45408733
isopropylamine,125,58.09122867
isopropylamine,120,44.82689271
isopropylamine,115,33.84804877
isopropylamine,110,25.27486300
isopropylamine,105,18.74787993
isopropylamine,100,13.83224391
isopropylamine,95,10.15088643
isopropylamine,90,7.40579851
isopropylamine,85,5.36799289
isopropylamine,80,3.86302500
isopropylamine,75,2.75820269
isopropylamine,70,1.95266326
isopropylamine,65,1.36980579
isopropylamine,60,0.95160637
isopropylamine,55,0.65427914
isopropylamine,50,0.44495724
isopropylamine,45,0.29913237
isopropylamine,40,0.19867099
isopropylamine,35,0.13027471
isopropylamine,30,0.08428673
isopropylamine,25,0.05376977
methanol,160,99.98520826
methanol,155,99.98913065
methanol,150,99.97989629
methanol,145,99.99861929
methanol,140,98.13402901
methanol,135,23.09994270
methanol,130,14.43641985
methanol,125,9.78218622
methanol,120,6.82937461
methanol,115,4.83311826
methanol,110,3.44077192
methanol,105,2.45350790
methanol,100,1.74754570
methanol,95,1.24096544
methanol,90,0.87736567
methanol,85,0.61692243
methanol,80,0.43105970
methanol,75,0.29908131
methanol,70,0.20592706
methanol,65,0.14062489
methanol,60,0.09519254
methanol,55,0.06384249
methanol,50,0.04239925
methanol,45,0.02786888
methanol,40,0.01811998
methanol,35,0.01164732
methanol,30,0.00739714
methanol,25,0.00463867
methanol,160,99.98520826
methanol,155,99.98913065
methanol,150,99.97989629
methanol,145,99.99861929
methanol,140,98.13402901
methanol,135,23.09994270
methanol,130,14.43641985
methanol,125,9.78218622
methanol,120,6.82937461
methanol,115,4.83311826
methanol,110,3.44077192
methanol,105,2.45350790
methanol,100,1.74754570
methanol,95,1.24096544
methanol,90,0.87736567
methanol,85,0.61692243
methanol,80,0.43105970
methanol,75,0.29908131
methanol,70,0.20592706
methanol,65,0.14062489
methanol,60,0.09519254
methanol,55,0.06384249
methanol,50,0.04239925
methanol,45,0.02786888
methanol,40,0.01811998
methanol,35,0.01164732
methanol,30,0.00739714
methanol,25,0.00463867
methylacetate,160,99.99915079
methylacetate,155,99.99869991
methylacetate,150,99.99799331
methylacetate,145,99.99688310
methylacetate,140,96.46270229
methylacetate,135,81.47453829
methylacetate,130,60.59806316
methylacetate,125,38.77879638
methylacetate,120,24.96260220
methylacetate,115,16.88286854
methylacetate,110,11.77211898
methylacetate,105,8.34321073
methylacetate,100,5.96003680
methylacetate,95,4.26919994
methylacetate,90,3.05586993
methylacetate,85,2.18052781
methylacetate,80,1.54824926
methylacetate,75,1.09234541
methylacetate,70,0.76492815
methylacetate,65,0.53113001
methylacetate,60,0.36536889
methylacetate,55,0.24881649
methylacetate,50,0.16762273
methylacetate,45,0.11163382
methylacetate,40,0.07344749
methylacetate,35,0.04770743
methylacetate,30,0.03057231
methylacetate,25,0.01931525
butanone,160,99.98760817
butanone,155,99.98418491
butanone,150,99.97980192
butanone,145,99.97419160
butanone,140,96.57615337
butanone,135,82.68957941
butanone,130,65.54835221
butanone,125,47.94507840
butanone,120,33.97605566
butanone,115,24.18155905
butanone,110,17.38531068
butanone,105,12.58631025
butanone,100,9.14049771
butanone,95,6.63830541
butanone,90,4.80998078
butanone,85,3.47093204
butanone,80,2.49083354
butanone,75,1.77554925
butanone,70,1.25597951
butanone,65,0.88088617
butanone,60,0.61207938
butanone,55,0.42105076
butanone,50,0.28655187
butanone,45,0.19280829
butanone,40,0.12817857
butanone,35,0.08413631
butanone,30,0.05449217
butanone,25,0.03479857
ch2cl2,160,99.99933071
ch2cl2,155,99.99908762
ch2cl2,150,99.99874811
ch2cl2,145,99.99827202
ch2cl2,140,96.06380047
ch2cl2,135,81.73791337
ch2cl2,130,66.23355558
ch2cl2,125,50.05140355
ch2cl2,120,35.00657036
ch2cl2,115,23.43795397
ch2cl2,110,15.69905740
ch2cl2,105,10.68595249
ch2cl2,100,7.37990821
ch2cl2,95,5.14431137
ch2cl2,90,3.60226195
ch2cl2,85,2.52446995
ch2cl2,80,1.76546277
ch2cl2,75,1.22932099
ch2cl2,70,0.85076474
ch2cl2,65,0.58431936
ch2cl2,60,0.39778303
ch2cl2,55,0.26811794
ch2cl2,50,0.17875869
ch2cl2,45,0.11778271
ch2cl2,40,0.07663047
ch2cl2,35,0.04918934
ch2cl2,30,0.03112700
ch2cl2,25,0.01940191
propyleneglycol,160,99.99948696
propyleneglycol,155,30.42037435
propyleneglycol,150,24.51841054
propyleneglycol,145,21.23955742
propyleneglycol,140,16.02216154
propyleneglycol,135,9.78643265
propyleneglycol,130,6.56972290
propyleneglycol,125,4.57000759
propyleneglycol,120,3.23290826
propyleneglycol,115,2.30536318
propyleneglycol,110,1.64882609
propyleneglycol,105,1.17899325
propyleneglycol,100,0.84099848
propyleneglycol,95,0.59748920
propyleneglycol,90,0.42226496
propyleneglycol,85,0.29657641
propyleneglycol,80,0.20684048
propyleneglycol,75,0.14314722
propyleneglycol,70,0.09824577
propyleneglycol,65,0.06683217
propyleneglycol,60,0.04503687
propyleneglycol,55,0.03004956
propyleneglycol,50,0.01984137
propyleneglycol,45,0.01295810
propyleneglycol,40,0.00836586
propyleneglycol,35,0.00533621
propyleneglycol,30,0.00336081
propyleneglycol,25,0.00208866
tert-butanol,160,99.99831624
tert-butanol,155,99.99678154
tert-butanol,150,99.99387673
tert-butanol,145,99.98847284
tert-butanol,140,96.28899211
tert-butanol,135,78.78123677
tert-butanol,130,57.37031916
tert-butanol,125,39.68852076
tert-butanol,120,27.63402186
tert-butanol,115,19.53859794
tert-butanol,110,13.96799029
tert-butanol,105,10.04709961
tert-butanol,100,7.24401864
tert-butanol,95,5.22088451
tert-butanol,90,3.75340724
tert-butanol,85,2.68735033
tert-butanol,80,1.91372136
tert-butanol,75,1.35402526
tert-butanol,70,0.95098915
tert-butanol,65,0.66249075
tert-butanol,60,0.45743343
tert-butanol,55,0.31284565
tert-butanol,50,0.21179222
tert-butanol,45,0.14183957
tert-butanol,40,0.09391232
tert-butanol,35,0.06143439
tert-butanol,30,0.03968096
tert-butanol,25,0.02528950
thf,160,99.99745211
thf,155,99.99704884
thf,150,99.99657869
thf,145,99.99603024
thf,140,96.65567077
thf,135,84.54395710
thf,130,71.83988651
thf,125,59.19815758
thf,120,47.42245268
thf,115,37.14388790
thf,110,28.62106904
thf,105,21.79376414
thf,100,16.44195658
thf,95,12.30466893
thf,90,9.13798694
thf,85,6.73404609
thf,80,4.92300195
thf,75,3.56901134
thf,70,2.56472607
thf,65,1.82602064
thf,60,1.28744684
thf,55,0.89844396
thf,50,0.62024252
thf,45,0.42335295
thf,40,0.28553879
thf,35,0.19019016
thf,30,0.12502490
thf,25,0.08105880
thp,160,99.99947131
thp,155,99.99939852
thp,150,99.99931462
thp,145,99.99921775
thp,140,96.04068105
thp,135,82.28062402
thp,130,68.76080907
thp,125,56.07711686
thp,120,44.75137572
thp,115,35.08342535
thp,110,27.12143416
thp,105,20.73374818
thp,100,15.70277665
thp,95,11.79296348
thp,90,8.78587146
thp,85,6.49342467
thp,80,4.76002551
thp,75,3.45984227
thp,70,2.49256019
thp,65,1.77904667
thp,60,1.25740848
thp,55,0.87962150
thp,50,0.60872032
thp,45,0.41648892
thp,40,0.28158017
thp,35,0.18799662
thp,30,0.12387091
thp,25,0.08049442
toluene,160,99.99270661
toluene,155,99.99159424
toluene,150,99.99030006
toluene,145,99.98879260
toluene,140,95.75893725
toluene,135,80.92540677
toluene,130,66.26228981
toluene,125,52.58281677
toluene,120,40.64143404
toluene,115,30.82551029
toluene,110,23.09992464
toluene,105,17.17767997
toluene,100,12.70218754
toluene,95,9.34600680
toluene,90,6.84117358
toluene,85,4.97914029
toluene,80,3.60070523
toluene,75,2.58523726
toluene,70,1.84146085
toluene,65,1.30032384
toluene,60,0.90960775
toluene,55,0.62989066
toluene,50,0.43150359
toluene,45,0.29222231
toluene,40,0.19550223
toluene,35,0.12912006
toluene,30,0.08412497
toluene,25,0.05402802
triethylamine,160,99.99964299
triethylamine,155,99.99960630
triethylamine,150,99.99956575
triethylamine,145,99.99952091
triethylamine,140,95.41585710
triethylamine,135,80.40965754
triethylamine,130,66.81206838
triethylamine,125,54.76300204
triethylamine,120,44.30808942
triethylamine,115,35.41080979
triethylamine,110,27.97223166
triethylamine,105,21.85278204
triethylamine,100,16.89203917
triethylamine,95,12.92447731
triethylamine,90,9.79063790
triethylamine,85,7.34414542
triethylamine,80,5.45538796
triethylamine,75,4.01279038
triethylamine,70,2.92247232
triethylamine,65,2.10693846
triethylamine,60,1.50326680
triethylamine,55,1.06111316
triethylamine,50,0.74073496
triethylamine,45,0.51115249
triethylamine,40,0.34850866
triethylamine,35,0.23464945
triethylamine,30,0.15592452
triethylamine,25,0.10219334
h2o,160,0.00316317
h2o,155,0.00271978
h2o,150,0.00233824
h2o,145,0.00201034
h2o,140,0.00162095
h2o,135,0.00111284
h2o,130,0.00076025
h2o,125,0.00051683
h2o,120,0.00034962
h2o,115,0.00023533
h2o,110,0.00015762
h2o,105,0.00010504
h2o,100,0.00006965
h2o,95,0.00004594
h2o,90,0.00003015
h2o,85,0.00001968
h2o,80,0.00001277
h2o,75,0.00000824
h2o,70,0.00000529
h2o,65,0.00000337
h2o,60,0.00000214
h2o,55,0.00000134
h2o,50,0.00000084
h2o,45,0.00000052
h2o,40,0.00000032
h2o,35,0.00000020
h2o,30,0.00000012
h2o,25,0.00000007
h2o,160,0.00316317
h2o,155,0.00271978
h2o,150,0.00233824
h2o,145,0.00201034
h2o,140,0.00162095
h2o,135,0.00111284
h2o,130,0.00076025
h2o,125,0.00051683
h2o,120,0.00034962
h2o,115,0.00023533
h2o,110,0.00015762
h2o,105,0.00010504
h2o,100,0.00006965
h2o,95,0.00004594
h2o,90,0.00003015
h2o,85,0.00001968
h2o,80,0.00001277
h2o,75,0.00000824
h2o,70,0.00000529
h2o,65,0.00000337
h2o,60,0.00000214
h2o,55,0.00000134
h2o,50,0.00000084
h2o,45,0.00000052
h2o,40,0.00000032
h2o,35,0.00000020
h2o,30,0.00000012
h2o,25,0.00000007
h2o,160,0.00316317
h2o,155,0.00271978
h2o,150,0.00233824
h2o,145,0.00201034
h2o,140,0.00162095
h2o,135,0.00111284
h2o,130,0.00076025
h2o,125,0.00051683
h2o,120,0.00034962
h2o,115,0.00023533
h2o,110,0.00015762
h2o,105,0.00010504
h2o,100,0.00006965
h2o,95,0.00004594
h2o,90,0.00003015
h2o,85,0.00001968
h2o,80,0.00001277
h2o,75,0.00000824
h2o,70,0.00000529
h2o,65,0.00000337
h2o,60,0.00000214
h2o,55,0.00000134
h2o,50,0.00000084
h2o,45,0.00000052
h2o,40,0.00000032
h2o,35,0.00000020
h2o,30,0.00000012
h2o,25,0.00000007
"1,4-dimethylbenzene",160,99.99755637
"1,4-dimethylbenzene",155,99.99722501
"1,4-dimethylbenzene",150,99.99684395
"1,4-dimethylbenzene",145,99.99640512
"1,4-dimethylbenzene",140,95.14802783
"1,4-dimethylbenzene",135,78.75133417
"1,4-dimethylbenzene",130,63.45004960
"1,4-dimethylbenzene",125,49.92698543
"1,4-dimethylbenzene",120,38.57403474
"1,4-dimethylbenzene",115,29.41975292
"1,4-dimethylbenzene",110,22.23695770
"1,4-dimethylbenzene",105,16.69494930
"1,4-dimethylbenzene",100,12.46217694
"1,4-dimethylbenzene",95,9.25075259
"1,4-dimethylbenzene",90,6.82683665
"1,4-dimethylbenzene",85,5.00617807
"1,4-dimethylbenzene",80,3.64568354
"1,4-dimethylbenzene",75,2.63488617
"1,4-dimethylbenzene",70,1.88875563
"1,4-dimethylbenzene",65,1.34196927
"1,4-dimethylbenzene",60,0.94446770
"1,4-dimethylbenzene",55,0.65801536
"1,4-dimethylbenzene",50,0.45354018
"1,4-dimethylbenzene",45,0.30906527
"1,4-dimethylbenzene",40,0.20809311
"1,4-dimethylbenzene",35,0.13834027
"1,4-dimethylbenzene",30,0.09074498
"1,4-dimethylbenzene",25,0.05869021
"1,2-dimethylbenzene",160,99.99455495
"1,2-dimethylbenzene",155,99.99380233
"1,2-dimethylbenzene",150,99.99293612
"1,2-dimethylbenzene",145,99.99193789
"1,2-dimethylbenzene",140,95.14075281
"1,2-dimethylbenzene",135,78.61488553
"1,2-dimethylbenzene",130,63.07383112
"1,2-dimethylbenzene",125,49.30835094
"1,2-dimethylbenzene",120,37.80208667
"1,2-dimethylbenzene",115,28.60777754
"1,2-dimethylbenzene",110,21.47151419
"1,2-dimethylbenzene",105,16.02299195
"1,2-dimethylbenzene",100,11.89984699
"1,2-dimethylbenzene",95,8.79565977
"1,2-dimethylbenzene",90,6.46749848
"1,2-dimethylbenzene",85,4.72787666
"1,2-dimethylbenzene",80,3.43355585
"1,2-dimethylbenzene",75,2.47543076
"1,2-dimethylbenzene",70,1.77040461
"1,2-dimethylbenzene",65,1.25517436
"1,2-dimethylbenzene",60,0.88155424
"1,2-dimethylbenzene",55,0.61293936
"1,2-dimethylbenzene",50,0.42162156
"1,2-dimethylbenzene",45,0.28673355
"1,2-dimethylbenzene",40,0.19266141
"1,2-dimethylbenzene",35,0.12781305
"1,2-dimethylbenzene",30,0.08365927
"1,2-dimethylbenzene",25,0.05398747
